sample	ENST00000417496.6
GTEX-13OW7-0326-SM-5J1MP	-9.966
GTEX-11OF3-2526-SM-5P9JL	-9.966
GTEX-SSA3-0326-SM-32QPS	-9.966
GTEX-ZUA1-0326-SM-5NQA3	-9.966
GTEX-13QJ3-0726-SM-5SI68	-9.966
GTEX-QV44-2026-SM-2S1RD	-9.966
GTEX-13O3O-0526-SM-5J1NL	-9.966
GTEX-12126-0526-SM-5PNW4	-9.966
GTEX-1399S-2726-SM-5KM22	-9.966
GTEX-11ZUS-1426-SM-5FQSP	-9.966
GTEX-145ME-2026-SM-5SIA5	-9.966
GTEX-145MO-0726-SM-5NQB9	-9.966
GTEX-ZV6S-2126-SM-4YCEM	-9.966
GTEX-14C39-2426-SM-5S2U5	-9.966
GTEX-YEC4-2226-SM-5IFJT	-9.966
GTEX-YB5E-2226-SM-5IFJ5	-9.966
GTEX-13FH7-2126-SM-5L3DJ	-9.966
GTEX-13FXS-0326-SM-5K7TV	-9.966
GTEX-XOT4-0526-SM-4B66O	-9.966
GTEX-144GM-2026-SM-5LU3D	-9.966
GTEX-RNOR-0526-SM-2TF4O	-9.966
GTEX-139TS-2626-SM-5J1MT	-9.966
GTEX-14AS3-2126-SM-5S2MK	-9.966
GTEX-O5YV-2026-SM-2D7VS	-9.966
GTEX-XQ3S-0426-SM-4BOOA	-9.966
GTEX-X5EB-2326-SM-46MW5	-9.966
GTEX-11GSO-2526-SM-5PNVX	-9.966
GTEX-ZV7C-2426-SM-5NQ7Q	-9.966
GTEX-OXRK-1826-SM-2HMJE	-9.966
GTEX-OHPJ-1626-SM-2HMKO	-9.966
GTEX-YJ8O-2826-SM-5CVM4	-9.966
GTEX-TKQ2-0826-SM-33HB6	-9.966
GTEX-PWOO-2326-SM-2S1PQ	-9.966
GTEX-131YS-0526-SM-5EGKJ	-9.966
GTEX-Z93S-1326-SM-5CVMR	-9.966
GTEX-N7MS-0426-SM-2YUN6	-9.966
GTEX-11PRG-0326-SM-5GU53	-9.966
GTEX-13O3P-0626-SM-5L3D5	-9.966
GTEX-QLQ7-1726-SM-2S1QQ	-9.966
GTEX-139YR-2526-SM-5IJC6	-9.966
GTEX-QDVJ-1926-SM-2S1PJ	-9.966
GTEX-OIZI-0626-SM-2XCEH	-9.966
GTEX-14BMV-0326-SM-5RQHW	-9.966
GTEX-XUYS-0326-SM-47JX2	-9.966
GTEX-13FHP-0526-SM-5K7UY	-9.966
GTEX-12ZZZ-0226-SM-59HKU	-9.966
GTEX-139T6-2026-SM-5IFFL	-9.966
GTEX-U8XE-0726-SM-3DB8O	-9.966
GTEX-11ZTS-0526-SM-5CVL9	-9.966
GTEX-ZTX8-1626-SM-51MRY	-9.966
GTEX-13NYB-2726-SM-5J2MT	-9.966
GTEX-117YW-2426-SM-5Q5AE	-9.966
GTEX-SJXC-0526-SM-2XCFG	-9.966
GTEX-PWCY-2026-SM-2S1NF	-9.966
GTEX-QXCU-1726-SM-2TC6L	-9.966
GTEX-XBED-2626-SM-4E3J5	-9.966
GTEX-OOBK-1626-SM-2HMKG	-9.966
GTEX-R55E-0526-SM-2TC6B	-9.966
GTEX-13NZ9-0626-SM-5IJCO	-9.966
GTEX-XV7Q-2926-SM-4BRUL	-9.966
GTEX-ZVTK-0626-SM-5GU6Y	-9.966
GTEX-S7PM-0526-SM-3NM92	-9.966
GTEX-R53T-1826-SM-3GIJX	-9.966
GTEX-QVJO-0126-SM-3GIK4	-9.966
GTEX-13O3Q-2726-SM-5KM51	-9.966
GTEX-148VJ-0326-SM-5QGQE	-9.966
GTEX-TMZS-0326-SM-3DB9P	-9.966
GTEX-ZA64-2026-SM-5PNXT	-9.966
GTEX-12ZZY-0626-SM-5EQ5T	-9.966
GTEX-13FHO-0726-SM-5IJDG	-9.966
GTEX-13W46-0726-SM-5LU3Z	-9.966
GTEX-13PVQ-0326-SM-5K7YF	-9.966
GTEX-111FC-0326-SM-5GZZ1	-9.966
GTEX-1313W-0526-SM-5P9FZ	-9.966
GTEX-1445S-0626-SM-5LU3C	-9.966
GTEX-145MI-0326-SM-5Q5EV	-9.966
GTEX-11GSP-2726-SM-5A5LJ	-9.966
GTEX-13U4I-1826-SM-5IJD2	-9.966
GTEX-13O61-2326-SM-5J1NJ	-9.966
GTEX-1269C-2626-SM-5EQ5C	-9.966
GTEX-13S7M-0326-SM-5S2PH	-9.966
GTEX-12WSH-2526-SM-5CVNH	-9.966
GTEX-12WSL-2726-SM-5CVNL	-9.966
GTEX-ZYFD-0326-SM-5NQ8I	-9.966
GTEX-RN64-0326-SM-2TC5J	-9.966
GTEX-145MH-0326-SM-5LU8H	-9.966
GTEX-13OW6-0626-SM-5L3IB	-9.966
GTEX-ZYFC-0526-SM-5GIDF	-9.966
GTEX-13JUV-2326-SM-5IJCE	-9.966
GTEX-13VXT-0326-SM-5LU4U	-9.966
GTEX-13N2G-2326-SM-5J1ON	-9.966
GTEX-11TTK-0326-SM-5BC5N	-9.966
GTEX-REY6-0826-SM-2TF4S	-9.966
GTEX-X88G-0326-SM-47JZ4	-9.966
GTEX-13JVG-0126-SM-5L3D3	-9.966
GTEX-RWS6-2126-SM-2XCAV	-9.966
GTEX-T5JC-0626-SM-3NMA6	-9.966
GTEX-13N1W-0526-SM-5MR4I	-9.966
GTEX-QDT8-0526-SM-4LMJR	-9.966
GTEX-WHSE-0526-SM-5GZZD	-9.966
GTEX-144GN-2426-SM-5LU4R	-9.966
GTEX-PWCY-2026-SM-5QGQ9	-9.966
GTEX-ZXG5-0326-SM-5GICH	-9.966
GTEX-ZAB5-2126-SM-5K7UN	-9.966
GTEX-14753-0526-SM-5QGPR	-9.966
GTEX-OOBJ-1626-SM-2I3F7	-9.966
GTEX-13SLX-0326-SM-5Q5E4	-9.966
GTEX-Q2AI-1526-SM-3GIJ3	-9.966
GTEX-YB5K-2326-SM-5IFHD	-9.966
GTEX-UPJH-0526-SM-4IHK8	-9.966
GTEX-12WSN-2526-SM-5LZU8	-9.966
GTEX-13PVR-2526-SM-5RQIT	-9.966
GTEX-139UC-2926-SM-5J1N6	-9.966
GTEX-13O21-1726-SM-5MR5A	-9.966
GTEX-ZV68-0526-SM-59HKI	-9.966
GTEX-WYVS-2326-SM-3NMAI	-9.966
GTEX-Q2AH-1826-SM-2S1Q2	-9.966
GTEX-R55G-2326-SM-2TC61	-9.966
GTEX-1477Z-1626-SM-5SIA8	-9.966
GTEX-XUW1-0826-SM-4BOP6	-9.966
GTEX-SUCS-1626-SM-32PLS	-9.966
GTEX-14ICL-1926-SM-5RQIZ	-9.966
GTEX-QDT8-0526-SM-3NMD8	-9.966
GTEX-1399U-2526-SM-5L3DL	-9.966
GTEX-X261-0326-SM-3NMD4	-9.966
GTEX-U3ZM-1226-SM-3DB9G	-9.966
GTEX-ZVP2-2126-SM-5GU6E	-9.966
GTEX-12BJ1-2526-SM-5FQUE	-9.966
GTEX-P78B-1626-SM-5SI85	-9.966
GTEX-13N11-2726-SM-5L3ER	-9.966
GTEX-ZF3C-0326-SM-4WWBF	-9.966
GTEX-14BIM-0326-SM-5SI9B	-9.966
GTEX-S4P3-1626-SM-3K2AZ	-9.966
GTEX-145LT-1626-SM-5O992	-9.966
GTEX-147F3-0226-SM-5NQBV	-9.966
GTEX-132AR-1026-SM-5PNVL	-9.966
GTEX-PWCY-2026-SM-5Q5BF	-9.966
GTEX-11P7K-1926-SM-5GU6R	-9.966
GTEX-11LCK-1226-SM-5Q5AM	-9.966
GTEX-RVPU-2426-SM-2XCAR	-9.966
GTEX-11DZ1-0926-SM-5EQ5R	-9.966
GTEX-11P82-1826-SM-5PNYJ	-9.966
GTEX-RVPV-0926-SM-47JXU	-9.966
GTEX-131XF-2326-SM-5BC6B	-9.966
GTEX-14A5I-0326-SM-5NQ9J	-9.966
GTEX-131XE-2726-SM-5P9G7	-9.966
GTEX-R3RS-0526-SM-3GADG	-9.966
GTEX-OXRL-1626-SM-2YUMU	-9.966
GTEX-YEC3-2126-SM-5CVLR	-9.966
GTEX-13CF3-1826-SM-5J1NK	-9.966
GTEX-S32W-2326-SM-2XCAW	-9.966
GTEX-11I78-2426-SM-5A5K9	-9.966
GTEX-XPT6-2026-SM-4B64V	-9.966
GTEX-13CF2-2726-SM-5LZWW	-9.966
GTEX-Q2AG-0426-SM-2S1PU	-9.966
GTEX-11WQK-0726-SM-5GU71	-9.966
GTEX-QLQW-1326-SM-2S1QS	-9.966
GTEX-13OW5-0326-SM-5L3HK	-9.966
GTEX-133LE-2026-SM-5K7WM	-9.966
GTEX-13NZB-2626-SM-5J2M7	-9.966
GTEX-XAJ8-1026-SM-47JY9	-9.966
GTEX-ZVZO-0326-SM-5HL4N	-9.966
GTEX-11NSD-2026-SM-5HL5U	-9.966
GTEX-ZYWO-2626-SM-5E43V	-9.966
GTEX-RUSQ-1726-SM-2TF68	-9.966
GTEX-11O72-0326-SM-5986D	-9.966
GTEX-VJYA-1926-SM-3GIJJ	-9.966
GTEX-1339X-2426-SM-5KLYU	-9.966
GTEX-S95S-1426-SM-2XCDM	-9.966
GTEX-QDVN-2426-SM-2S1Q4	-9.966
GTEX-WWYW-0526-SM-3NB2W	-9.966
GTEX-Z9EW-1726-SM-5CVMO	-9.966
GTEX-POYW-0526-SM-2XCEY	-9.966
GTEX-11P81-2526-SM-5GU6H	-9.966
GTEX-Y9LG-1926-SM-5IFHY	-9.966
GTEX-13PL7-0626-SM-5IJCD	-9.966
GTEX-13W3W-2626-SM-5SIA2	-9.966
GTEX-RTLS-0526-SM-2TF64	-9.966
GTEX-WWTW-0626-SM-4MVNS	-9.966
GTEX-P4QT-1626-SM-2S1NP	-9.966
GTEX-ZC5H-0326-SM-5HL9F	-9.966
GTEX-O5YV-2026-SM-26GMK	-9.966
GTEX-T2YK-0226-SM-4DM5O	-9.966
GTEX-O5YT-1626-SM-32PK6	-9.966
GTEX-OIZH-1626-SM-2HMKI	-9.966
GTEX-UJMC-1826-SM-3GADT	-9.966
GTEX-PSDG-0426-SM-2S1OF	-9.966
GTEX-11EI6-0326-SM-5EQ6G	-9.966
GTEX-13NZ8-2126-SM-5L3EO	-9.966
GTEX-QEL4-0626-SM-3GIJM	-9.966
GTEX-13O1R-0526-SM-5K7XU	-9.966
GTEX-P4QS-1626-SM-2S1NH	-9.966
GTEX-S7SF-2026-SM-3K2AS	-9.966
GTEX-WEY5-2026-SM-3GILE	-9.966
GTEX-WEY5-2026-SM-5SI8D	-9.966
GTEX-12WSK-2726-SM-5CVND	0.6790
GTEX-13O3O-0426-SM-5KM2Y	0.4340
GTEX-OHPM-1826-SM-2YUNF	0.4016
GTEX-ZAB4-1926-SM-57WD8	0.2762
GTEX-13W46-0626-SM-5LU3N	0.2762
GTEX-UPJH-0726-SM-4IHJW	0.1124
GTEX-ZYFD-0526-SM-5E442	0.09900
GTEX-QEL4-0526-SM-3GIJ4	-0.01300
GTEX-13N11-2926-SM-5K7VD	-0.07250
GTEX-Z9EW-1926-SM-5CVMP	-0.1345
GTEX-OHPJ-0626-SM-2YUMY	-0.1665
GTEX-PSDG-0526-SM-2S1OH	-0.1828
GTEX-ZVE2-0526-SM-5GU7E	-0.2498
GTEX-145ME-2226-SM-5S2VY	-0.3022
GTEX-13X6H-2526-SM-5QGOT	-0.3201
GTEX-XBEW-0826-SM-4QASQ	-0.3383
GTEX-QEG4-1226-SM-2S1P6	-0.3566
GTEX-11NV4-0526-SM-5N9BF	-0.3752
GTEX-X62O-1626-SM-46MW9	-0.3752
GTEX-13X6K-0526-SM-5LU51	-0.4325
GTEX-WYJK-0426-SM-3NM9G	-0.4521
GTEX-1212Z-2826-SM-59HJ5	-0.4719
GTEX-ZA64-2226-SM-5Q5A9	-0.5125
GTEX-XAJ8-1226-SM-47JYS	-0.5332
GTEX-139T8-0426-SM-5K7VC	-0.5332
GTEX-XUJ4-2826-SM-4BOQ2	-0.5756
GTEX-13O61-2526-SM-5J1O8	-0.5973
GTEX-131YS-0426-SM-5EQ4J	-0.6416
GTEX-P78B-0726-SM-2S1O2	-0.6416
GTEX-14BMU-2426-SM-5RQIJ	-0.6416
GTEX-ZZ64-1326-SM-5E444	-0.6643
GTEX-RN64-0526-SM-2TC5P	-0.6643
GTEX-139YR-2726-SM-5K7VV	-0.6873
GTEX-117YX-2626-SM-5EQ53	-0.7346
GTEX-XUZC-2026-SM-4BRW9	-0.7346
GTEX-13PL7-2126-SM-5L3HZ	-0.7346
GTEX-QLQ7-1926-SM-2S1R6	-0.7588
GTEX-ZT9W-2726-SM-57WG8	-0.7588
GTEX-1269C-2826-SM-5EQ5O	-0.7834
GTEX-REY6-0726-SM-2TF4M	-0.8339
GTEX-13N1W-0326-SM-5IJDJ	-0.8339
GTEX-111YS-2226-SM-5987P	-0.8339
GTEX-W5WG-2226-SM-4LMI3	-0.8339
GTEX-ZV6S-2026-SM-5NQ8P	-0.8339
GTEX-OIZH-1826-SM-2YUNP	-0.8599
GTEX-ZVT3-0426-SM-5GIDW	-0.8599
GTEX-T8EM-1626-SM-3DB7K	-0.9132
GTEX-XYKS-2626-SM-4BRUT	-0.9406
GTEX-12WSC-0526-SM-5BC5X	-0.9406
GTEX-WYBS-0426-SM-3NM9M	-0.9406
GTEX-QCQG-1926-SM-5SI7Q	-0.9686
GTEX-XOT4-0426-SM-4B66T	-0.9686
GTEX-ZYW4-0426-SM-5GZYS	-0.9971
GTEX-13NZ8-1626-SM-5IJBC	-0.9971
GTEX-OXRK-0526-SM-2YUMW	-1.026
GTEX-12ZZX-0526-SM-5DUW6	-1.026
GTEX-RU72-1226-SM-2TF6N	-1.056
GTEX-13QBU-2226-SM-5K7WI	-1.056
GTEX-PVOW-0726-SM-2XCF5	-1.086
GTEX-ZLV1-1926-SM-5FQSF	-1.086
GTEX-RNOR-0426-SM-2TF4U	-1.086
GTEX-14DAR-2126-SM-5RQID	-1.086
GTEX-ZF3C-0526-SM-4WWBG	-1.117
GTEX-1211K-2426-SM-59HL8	-1.117
GTEX-XOTO-0426-SM-4B66A	-1.117
GTEX-XUYS-0426-SM-47JX3	-1.117
GTEX-12WSL-2626-SM-5GCNV	-1.149
GTEX-1117F-0526-SM-5EGHJ	-1.149
GTEX-147JS-0726-SM-5S2UL	-1.181
GTEX-ZAK1-0426-SM-5J1MS	-1.181
GTEX-11ZTS-0326-SM-5EQKP	-1.181
GTEX-13O21-2526-SM-5J1OZ	-1.214
GTEX-XQ8I-0826-SM-4BOOE	-1.248
GTEX-11VI4-2026-SM-5CVLJ	-1.248
GTEX-145LS-0426-SM-5LU8M	-1.248
GTEX-14E7W-0526-SM-5S2W8	-1.248
GTEX-14BIN-0926-SM-5S2OZ	-1.283
GTEX-N7MS-0626-SM-2YUN7	-1.283
GTEX-13OVH-0426-SM-5K7UC	-1.318
GTEX-146FH-0426-SM-5QGPS	-1.355
GTEX-13RTK-1826-SM-5S2P3	-1.392
GTEX-QCQG-1926-SM-2S1PI	-1.392
GTEX-11ZVC-2926-SM-5986H	-1.392
GTEX-OXRK-0526-SM-3NB2F	-1.431
GTEX-RU1J-1926-SM-2TF6S	-1.431
GTEX-11OC5-0426-SM-5Q5AR	-1.431
GTEX-11XUK-2426-SM-5GU72	-1.431
GTEX-YEC3-1126-SM-5IFIH	-1.470
GTEX-12WSM-0526-SM-5GCO8	-1.470
GTEX-14BMV-0526-SM-5S2NE	-1.510
GTEX-V955-2626-SM-3NM9F	-1.552
GTEX-11EQ9-2226-SM-5987H	-1.552
GTEX-WYVS-2526-SM-3NMAT	-1.552
GTEX-13G51-2926-SM-5IJDL	-1.552
GTEX-145MF-0426-SM-5LU9T	-1.552
GTEX-148VJ-0426-SM-5S2V8	-1.552
GTEX-13NZB-2226-SM-5MR5B	-1.552
GTEX-S33H-2426-SM-2XCB2	-1.552
GTEX-12584-0426-SM-5FQTT	-1.595
GTEX-111FC-0426-SM-5N9CV	-1.595
GTEX-WEY5-2126-SM-3GILK	-1.639
GTEX-146FR-1626-SM-5Q5DS	-1.639
GTEX-147F3-0426-SM-5SI8V	-1.639
GTEX-131XF-2526-SM-5EQ68	-1.685
GTEX-WZTO-1126-SM-3NM93	-1.685
GTEX-12WSN-2726-SM-5LZUK	-1.732
GTEX-QV44-2226-SM-447A3	-1.732
GTEX-131XG-2226-SM-5DUXS	-1.732
GTEX-ZTX8-1826-SM-5N9E5	-1.732
GTEX-OXRO-1926-SM-2S1O3	-1.732
GTEX-R55C-1826-SM-3GADI	-1.781
GTEX-139T6-1826-SM-5KM2E	-1.781
GTEX-WHSE-1126-SM-3NMBU	-1.781
GTEX-YFC4-0926-SM-5S2U7	-1.781
GTEX-ZDTS-0426-SM-4WAYH	-1.781
GTEX-RM2N-1826-SM-2TF5B	-1.831
GTEX-13113-2126-SM-5EQ4U	-1.831
GTEX-13111-2126-SM-5LZU2	-1.831
GTEX-12696-2726-SM-5FQUL	-1.884
GTEX-11WQC-2726-SM-5CVLG	-1.884
GTEX-ZDYS-1626-SM-4WKGB	-1.884
GTEX-13OW8-1626-SM-5L3HW	-1.884
GTEX-13U4I-0426-SM-5LU4W	-1.884
GTEX-YJ8A-0826-SM-5Q5A7	-1.884
GTEX-145MH-1526-SM-5LUAU	-1.938
GTEX-144GL-0526-SM-5LU41	-1.994
GTEX-XBED-2426-SM-4AT4O	-1.994
GTEX-11P81-2726-SM-59876	-1.994
GTEX-13NZ9-0826-SM-5J1NI	-1.994
GTEX-Q2AG-0526-SM-2S1PW	-1.994
GTEX-14C39-2626-SM-5S2QD	-2.053
GTEX-11ILO-0526-SM-5N9DF	-2.053
GTEX-WY7C-2826-SM-3NB3Q	-2.053
GTEX-11EM3-2226-SM-5H11Y	-2.053
GTEX-QDVN-2326-SM-2S1PF	-2.114
GTEX-XLM4-0426-SM-4AT54	-2.114
GTEX-VJWN-0626-SM-3NMAN	-2.178
GTEX-13NYB-2926-SM-5K7VH	-2.178
GTEX-Y8DK-0526-SM-4TT3R	-2.178
GTEX-QLQW-1526-SM-2S1QV	-2.245
GTEX-ZPU1-2726-SM-4WWFT	-2.245
GTEX-132Q8-0526-SM-5IJBQ	-2.245
GTEX-12ZZY-0526-SM-5EQ5H	-2.245
GTEX-12C56-2026-SM-5FQSI	-2.245
GTEX-ZF2S-2426-SM-5DUXV	-2.245
GTEX-11I78-2326-SM-5Q5AH	-2.245
GTEX-OHPL-1826-SM-2YUN8	-2.245
GTEX-QXCU-0226-SM-2TC5W	-2.245
GTEX-OXRP-2426-SM-2S1NR	-2.245
GTEX-P4QS-1826-SM-2S1NI	-2.245
GTEX-ZYFC-0726-SM-5E448	-2.315
GTEX-XPVG-2926-SM-4B66G	-2.315
GTEX-1128S-2526-SM-5H11N	-2.388
GTEX-S7SE-0526-SM-2XCD8	-2.388
GTEX-11P7K-2326-SM-5EGKZ	-2.388
GTEX-Y111-0426-SM-4TT3K	-2.388
GTEX-PWN1-1826-SM-2S1PE	-2.388
GTEX-12WSH-2826-SM-5GCP5	-2.388
GTEX-WL46-0526-SM-3LK7W	-2.466
GTEX-ZLWG-2426-SM-57WG6	-2.466
GTEX-YBZK-0226-SM-59HLO	-2.466
GTEX-ZPIC-2426-SM-5DUW1	-2.466
GTEX-OHPK-1826-SM-2YUMR	-2.466
GTEX-PLZ4-1326-SM-2S1O7	-2.466
GTEX-NFK9-0526-SM-2YUNL	-2.548
GTEX-OHPN-2826-SM-3LK67	-2.548
GTEX-YECK-0526-SM-4W1ZD	-2.548
GTEX-WWYW-0426-SM-3NB31	-2.548
GTEX-11EMC-3026-SM-5EQ4R	-2.635
GTEX-Y3IK-2826-SM-4WWDW	-2.635
GTEX-13CF3-2226-SM-5J2MX	-2.635
GTEX-S4Z8-2026-SM-3K2A9	-2.635
GTEX-13FTY-0426-SM-5IJC2	-2.635
GTEX-ZVZO-0426-SM-5HL4Z	-2.727
GTEX-13OW7-0626-SM-5K7UD	-2.727
GTEX-11GS4-2926-SM-5A5LF	-2.727
GTEX-Z93S-0926-SM-5HL8B	-2.727
GTEX-11LCK-1426-SM-5HL5R	-2.727
GTEX-ZYVF-0826-SM-5E447	-2.727
GTEX-ZYWO-2826-SM-5GIDY	-2.826
GTEX-RTLS-0426-SM-2TF5K	-2.826
GTEX-13PVQ-0526-SM-5LU8Q	-2.826
GTEX-SIU8-0426-SM-4BRUE	-2.826
GTEX-132NY-0626-SM-5L3D9	-2.826
GTEX-147F4-0126-SM-5QGPV	-2.826
GTEX-R53T-2026-SM-3GIJF	-2.826
GTEX-T5JC-0226-SM-32PMA	-2.826
GTEX-13FHP-0426-SM-5J1O5	-2.932
GTEX-11EI6-0526-SM-5985S	-2.932
GTEX-113IC-0426-SM-5HL5O	-2.932
GTEX-YB5E-2426-SM-5IFIV	-2.932
GTEX-Q2AI-1726-SM-2S1PZ	-3.047
GTEX-13FTX-2226-SM-5J1OP	-3.047
GTEX-13OVL-1326-SM-5IJCZ	-3.047
GTEX-U8T8-0326-SM-3DB93	-3.047
GTEX-11DXZ-2626-SM-59882	-3.047
GTEX-S4UY-0426-SM-3K2AF	-3.047
GTEX-Y5LM-2326-SM-5S2NK	-3.047
GTEX-PW2O-1926-SM-2S1OB	-3.047
GTEX-QEG5-0626-SM-2S1PP	-3.047
GTEX-Z93T-0426-SM-5HL6G	-3.047
GTEX-ZVP2-2226-SM-5GU6Q	-3.171
GTEX-Y114-2726-SM-4TT9B	-3.171
GTEX-13VXU-0526-SM-5K7V1	-3.171
GTEX-ZTPG-0426-SM-5O98K	-3.171
GTEX-SNOS-1726-SM-32PLN	-3.171
GTEX-11DXX-2626-SM-5Q5A3	-3.171
GTEX-S95S-1626-SM-2XCDJ	-3.171
GTEX-13NYC-0826-SM-5N9FP	-3.308
GTEX-PWOO-2426-SM-2S1OV	-3.308
GTEX-1399R-2326-SM-5PNYT	-3.308
GTEX-13O3P-0526-SM-5K7UT	-3.308
GTEX-13JVG-0426-SM-5MR59	-3.308
GTEX-ZT9X-2026-SM-57WEJ	-3.308
GTEX-RVPU-1526-SM-47JXQ	-3.308
GTEX-1399T-2626-SM-5L3E4	-3.308
GTEX-ZUA1-0626-SM-4YCCW	-3.458
GTEX-14ICL-1826-SM-5RQIY	-3.458
GTEX-XBEC-0526-SM-4QARU	-3.458
GTEX-YEC4-2326-SM-5IFHV	-3.458
GTEX-146FQ-0526-SM-5LU9I	-3.458
GTEX-OOBJ-1826-SM-3NB1C	-3.458
GTEX-VUSH-0526-SM-3NB2J	-3.458
GTEX-13FH7-2326-SM-5KM1E	-3.626
GTEX-11ZUS-1326-SM-5FQUC	-3.626
GTEX-ZAKK-0426-SM-5EGHB	-3.626
GTEX-VUSG-2826-SM-4KKZM	-3.626
GTEX-QV31-1626-SM-2S1QC	-3.626
GTEX-131XE-2626-SM-5PNYY	-3.816
GTEX-SNMC-1526-SM-2XCFN	-3.816
GTEX-13PL6-0526-SM-5L3G6	-3.816
GTEX-V1D1-2626-SM-4JBJH	-3.816
GTEX-X4XY-0526-SM-46MW1	-3.816
GTEX-WHPG-2326-SM-3NMBP	-4.035
GTEX-POMQ-2126-SM-2S1OJ	-4.035
GTEX-S7PM-0426-SM-3NM91	-4.035
GTEX-14AS3-2326-SM-5S2NZ	-4.035
GTEX-11ONC-2726-SM-5N9DZ	-4.035
GTEX-13OW6-0326-SM-5L3H9	-4.035
GTEX-Y5V6-2826-SM-4VDSF	-4.035
GTEX-ZY6K-1926-SM-5GZXW	-4.035
GTEX-14753-0226-SM-5Q5CH	-4.035
GTEX-13FTW-2226-SM-5J1OH	-4.035
GTEX-133LE-2226-SM-5IFGU	-4.035
GTEX-ZP4G-2126-SM-57WEA	-4.293
GTEX-RVPV-0226-SM-2TF6W	-4.293
GTEX-NPJ8-1826-SM-2YUNC	-4.293
GTEX-QDT8-0426-SM-32PKZ	-4.608
GTEX-PX3G-1826-SM-2S1PK	-4.608
GTEX-R55E-0326-SM-48FD2	-4.608
GTEX-14A6H-2726-SM-5QGPL	-4.608
GTEX-X4EP-0826-SM-3P5YK	-5.012
GTEX-QDVJ-2126-SM-5S2U2	-5.012
GTEX-ZVZP-2726-SM-5GZXZ	-5.012
GTEX-XGQ4-2426-SM-4AT55	-5.012
GTEX-13VXT-0526-SM-5SI9O	-5.012
GTEX-VJYA-1826-SM-4KL1W	-5.012
GTEX-X261-0526-SM-4PQYS	-5.012
GTEX-13JUV-2426-SM-5J1NS	-5.012
GTEX-YJ8O-2726-SM-5IFJ7	-5.012
GTEX-X88G-0426-SM-47JZ5	-5.012
GTEX-13QIC-1626-SM-5K7TZ	-5.574
GTEX-Q734-2226-SM-3GAD9	-5.574
GTEX-1339X-2626-SM-5K7YX	-5.574
GTEX-O5YT-1826-SM-32PK9	-5.574
GTEX-OIZG-1526-SM-2YUNG	-9.966
GTEX-144GM-2226-SM-5O9B5	-9.966
GTEX-117YW-2726-SM-5GZZT	-9.966
GTEX-S4Q7-1326-SM-4AD74	-9.966
GTEX-T2IS-1026-SM-32QP1	-9.966
GTEX-Y9LG-2326-SM-4VDS1	-9.966
GTEX-ZGAY-0926-SM-4WWBQ	-9.966
GTEX-WRHU-0726-SM-3MJFL	-9.966
GTEX-Y5V5-2726-SM-4VDS2	-9.966
GTEX-U412-0226-SM-3NMC8	-9.966
GTEX-Q2AH-2026-SM-2S1PX	-9.966
GTEX-11TT1-2726-SM-5LU8L	-9.966
GTEX-12126-0726-SM-5FQTX	-9.966
GTEX-PWCY-2226-SM-2S1OP	-9.966
GTEX-QVJO-1726-SM-2S1R3	-9.966
GTEX-14A5H-0226-SM-5S2VK	-9.966
GTEX-P4PP-3026-SM-3P61O	-1.510
GTEX-12WSD-1026-SM-5EQ42	-1.595
GTEX-ZAB4-0726-SM-5HL8I	-1.595
GTEX-13VXT-1026-SM-5LU37	-1.884
GTEX-ZYT6-0826-SM-5E43I	-1.884
GTEX-Y114-0326-SM-4TT99	-1.884
GTEX-12WSC-0926-SM-5EQ63	-2.053
GTEX-12WSK-0726-SM-5LZUV	-2.053
GTEX-XV7Q-0626-SM-4BRV5	-2.114
GTEX-13U4I-0926-SM-5LU5A	-2.178
GTEX-XPVG-0926-SM-4B651	-2.178
GTEX-ZVT2-0526-SM-5E455	-2.178
GTEX-14E1K-0926-SM-5S2U4	-2.245
GTEX-REY6-0926-SM-48FDA	-2.245
GTEX-OIZH-3026-SM-3NB1G	-2.315
GTEX-XQ8I-0326-SM-4BOPN	-2.548
GTEX-PX3G-3026-SM-48TZR	-2.548
GTEX-UPIC-0326-SM-4IHJ9	-2.548
GTEX-O5YV-0426-SM-3LK66	-2.635
GTEX-13FTW-0926-SM-5J2NJ	-2.635
GTEX-RTLS-0726-SM-46MV4	-2.635
GTEX-ZQG8-0626-SM-57WF3	-2.727
GTEX-ZYWO-0426-SM-5SI9A	-2.727
GTEX-11GS4-0626-SM-5A5LC	-2.727
GTEX-ZDYS-0126-SM-5HL6X	-2.727
GTEX-11DXX-0826-SM-5GZZP	-2.826
GTEX-SE5C-0426-SM-4BRUI	-2.826
GTEX-1445S-1126-SM-5QGOW	-2.932
GTEX-QEL4-1026-SM-4R1JK	-2.932
GTEX-R53T-0726-SM-48FCS	-2.932
GTEX-WHWD-0226-SM-4OORT	-3.047
GTEX-NPJ8-1326-SM-3LK6B	-3.047
GTEX-11ZTS-1026-SM-5LU8O	-3.171
GTEX-WHPG-0726-SM-4M1XX	-3.171
GTEX-11DYG-0926-SM-5EGGW	-3.171
GTEX-WHSE-0726-SM-4RTXA	-3.308
GTEX-QLQ7-0326-SM-4R1JV	-3.308
GTEX-131YS-1226-SM-5K7VE	-3.458
GTEX-1117F-0626-SM-5N9CS	-3.458
GTEX-ZPCL-0326-SM-5FQSG	-3.458
GTEX-WY7C-1526-SM-4OND2	-3.458
GTEX-13O21-2926-SM-5J1OU	-3.458
